City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Lukaya,UG,2022-02-01 15:54:46,-0.1489,31.8748,69.85,62,98,7.99
295,New Norfolk,AU,2022-02-01 15:54:47,-42.7826,147.0587,53.1,61,51,3.0
296,Hambantota,LK,2022-02-01 15:54:47,6.1241,81.1185,79.14,78,40,6.91
297,Soe,ID,2022-02-01 15:54:47,-9.8607,124.284,66.04,87,7,4.21
298,Ishigaki,JP,2022-02-01 15:54:48,24.3448,124.1572,69.78,66,100,16.24
299,Iralaya,HN,2022-02-01 15:54:48,15.0,-83.2333,78.89,66,16,6.04
300,Aripuana,BR,2022-02-01 15:54:49,-9.1667,-60.6333,81.88,72,100,2.86
301,Torbay,CA,2022-02-01 15:52:57,47.6666,-52.7314,27.57,56,40,24.16
302,Zaysan,KZ,2022-02-01 15:54:49,47.4667,84.8667,6.17,97,100,0.89
303,Pirovskoye,RU,2022-02-01 15:54:50,57.6267,92.2658,0.36,98,87,4.36
304,Kaka,TM,2022-02-01 15:54:50,37.3482,59.6143,49.75,59,100,14.38
305,Lompoc,US,2022-02-01 15:54:50,34.6391,-120.4579,57.13,74,0,5.75
306,Ranfurly,NZ,2022-02-01 15:54:51,-45.1333,170.1,60.06,76,96,5.97
307,Bay Roberts,CA,2022-02-01 15:54:51,47.5999,-53.2648,28.33,49,16,11.01
308,Bilibino,RU,2022-02-01 15:54:52,68.0546,166.4372,9.32,65,100,6.06
309,Esperance,AU,2022-02-01 15:54:52,-33.8667,121.9,60.64,64,55,16.2
310,La Seyne-Sur-Mer,FR,2022-02-01 15:54:52,43.0982,5.8847,57.15,37,2,11.99
311,Nzerekore,GN,2022-02-01 15:54:53,7.7562,-8.8179,94.06,9,96,7.02
312,Kirovskiy,RU,2022-02-01 15:54:53,45.0917,133.5136,-0.15,98,99,4.16
313,Assiniboia,CA,2022-02-01 15:54:54,49.6334,-105.9845,-11.38,70,98,14.97
314,Inegol,TR,2022-02-01 15:54:54,40.0781,29.5133,43.88,84,61,6.38
315,Itaituba,BR,2022-02-01 15:51:32,-4.2761,-55.9836,86.16,70,40,9.22
316,Green Valley,US,2022-02-01 15:54:55,31.8543,-110.9937,57.25,39,92,5.53
317,Dubbo,AU,2022-02-01 15:54:55,-32.25,148.6167,73.53,94,100,4.61
318,Hami,CN,2022-02-01 15:54:56,42.8,93.45,23.58,32,12,2.98
319,Santa Cruz,BO,2022-02-01 15:52:48,-17.8,-63.1667,86.05,58,75,4.61
320,Poronaysk,RU,2022-02-01 15:54:56,49.2167,143.1167,0.77,92,84,6.58
321,Krasnoslobodsk,RU,2022-02-01 15:54:57,48.7072,44.5714,30.02,93,0,8.95
322,Isla Mujeres,MX,2022-02-01 15:54:57,21.2311,-86.731,77.16,62,100,12.64
323,Shelkovskaya,RU,2022-02-01 15:54:57,43.5069,46.3392,35.47,68,5,4.79
324,Abha,SA,2022-02-01 15:54:58,18.2164,42.5053,60.62,67,20,9.22
325,Kotka,FI,2022-02-01 15:55:58,60.4664,26.9458,20.46,94,100,5.95
326,Ionia,US,2022-02-01 15:51:16,42.9873,-85.0711,40.95,66,0,14.97
327,Sao Filipe,CV,2022-02-01 15:55:59,14.8961,-24.4956,75.9,73,100,1.21
328,Mawlaik,MM,2022-02-01 15:55:59,23.6333,94.4167,57.33,58,0,1.19
329,Pangnirtung,CA,2022-02-01 15:56:00,66.1451,-65.7125,-27.4,68,0,0.0
330,Mogadishu,SO,2022-02-01 15:52:36,2.0371,45.3438,78.94,83,100,17.67
331,Simoes,BR,2022-02-01 15:56:00,-7.5989,-40.8178,96.44,24,3,7.16
332,Tashtagol,RU,2022-02-01 15:56:01,52.7657,87.8894,5.85,99,87,2.17
333,Puerto Varas,CL,2022-02-01 15:56:01,-41.3195,-72.9854,70.86,72,100,2.3
334,Lokosovo,RU,2022-02-01 15:56:01,61.1333,74.8167,4.15,98,97,4.65
335,Los Alamos,US,2022-02-01 15:51:07,35.8881,-106.307,37.42,30,75,3.44
336,Atar,MR,2022-02-01 15:56:02,20.5169,-13.0499,95.05,24,85,13.8
337,Pevek,RU,2022-02-01 15:56:02,69.7008,170.3133,-14.01,90,83,3.13
338,Takoradi,GH,2022-02-01 15:56:03,4.8845,-1.7554,84.16,64,5,12.39
339,Krasnomayskiy,RU,2022-02-01 15:56:03,57.6194,34.4099,22.33,96,100,4.85
340,Tuy Hoa,VN,2022-02-01 15:56:04,13.0833,109.3,73.08,91,77,9.01
341,Isangel,VU,2022-02-01 15:56:04,-19.55,169.2667,77.11,94,100,2.3
342,Adrar,MR,2022-02-01 15:56:04,20.5022,-10.0711,86.27,9,92,17.56
343,Cap Malheureux,MU,2022-02-01 15:56:05,-19.9842,57.6142,80.47,81,95,14.0
344,Conceicao Do Araguaia,BR,2022-02-01 15:55:22,-8.2578,-49.2647,85.71,66,29,2.59
345,Nuuk,GL,2022-02-01 15:51:48,64.1835,-51.7216,9.21,88,100,6.53
346,Saint-Pierre,RE,2022-02-01 15:56:06,-21.3393,55.4781,82.04,83,75,24.16
347,Padang,ID,2022-02-01 15:56:06,-0.9492,100.3543,76.93,89,100,5.08
348,Hammerfest,NO,2022-02-01 15:56:07,70.6634,23.6821,28.13,80,0,6.91
349,Cherskiy,RU,2022-02-01 15:56:07,68.75,161.3,-6.07,81,100,1.72
350,Cabra,ES,2022-02-01 15:56:08,37.4725,-4.4421,63.84,43,0,12.77
351,Koshurnikovo,RU,2022-02-01 15:56:08,54.1667,93.3,-8.75,99,96,3.49
352,Egvekinot,RU,2022-02-01 15:56:08,66.3167,-179.1667,-0.15,66,100,15.66
353,Evensk,RU,2022-02-01 15:56:09,61.95,159.2333,20.01,80,100,28.7
354,Fez,MA,2022-02-01 15:51:31,34.0372,-4.9998,71.71,21,0,8.05
355,Cayenne,GF,2022-02-01 15:56:09,4.9333,-52.3333,75.24,91,75,4.61
356,Keetmanshoop,NA,2022-02-01 15:56:10,-26.5833,18.1333,74.32,83,40,10.36
357,Nkhotakota,MW,2022-02-01 15:56:10,-12.9274,34.2961,77.99,77,17,4.61
358,Chulman,RU,2022-02-01 15:56:11,56.8479,124.9104,-17.34,98,100,6.2
359,Boa Vista,BR,2022-02-01 15:56:11,2.8197,-60.6733,87.78,51,75,18.41
360,Lagoa,PT,2022-02-01 15:56:11,39.05,-27.9833,59.16,78,9,16.46
361,Ucluelet,CA,2022-02-01 15:56:12,48.9329,-125.5528,32.95,90,37,4.38
362,Ust-Nera,RU,2022-02-01 15:56:12,64.5667,143.2,-2.9,99,100,5.79
363,Chilca,PE,2022-02-01 15:56:13,-12.5211,-76.7372,77.16,77,100,7.02
364,Vanavara,RU,2022-02-01 15:56:13,60.34,102.2797,-2.9,99,100,3.18
365,South Sioux City,US,2022-02-01 15:56:14,42.4739,-96.4136,27.75,42,75,19.55
366,Pontianak,ID,2022-02-01 15:56:14,-0.0333,109.3333,78.78,88,40,3.44
367,Chicama,PE,2022-02-01 15:54:21,-7.8447,-79.1469,66.74,56,91,8.75
368,Bairiki,KI,2022-02-01 15:56:15,1.3292,172.9752,80.6,89,20,8.05
369,Ferrandina,IT,2022-02-01 15:56:15,40.5012,16.4547,46.98,56,85,23.71
370,Moerai,PF,2022-02-01 15:56:16,-22.4333,-151.3333,78.98,77,91,17.16
371,Haines Junction,CA,2022-02-01 15:57:16,60.7522,-137.5108,-41.85,74,90,1.14
372,Bushehr,IR,2022-02-01 15:57:17,28.9684,50.8385,64.42,67,1,16.11
373,Xinglongshan,CN,2022-02-01 15:57:17,43.9561,125.4661,1.15,66,0,6.71
374,Sioux Lookout,CA,2022-02-01 15:57:17,50.1001,-91.917,23.38,93,100,9.22
375,Bereda,ES,2022-02-01 15:57:18,43.2686,-7.5406,55.99,73,1,6.24
376,Vostok,RU,2022-02-01 15:57:18,46.4856,135.8833,-4.85,99,99,4.21
377,Palu,ID,2022-02-01 15:57:19,-0.8917,119.8707,75.87,95,100,2.62
378,Jishou,CN,2022-02-01 15:57:19,28.3167,109.7167,36.9,98,100,4.18
379,Monrovia,LR,2022-02-01 15:57:20,6.3005,-10.7969,91.17,63,81,14.0
380,Duluth,US,2022-02-01 15:57:20,46.7833,-92.1066,24.21,73,100,8.99
381,Sur,OM,2022-02-01 15:57:21,22.5667,59.5289,75.0,66,0,5.82
382,Sidi Ali,DZ,2022-02-01 15:57:21,36.0998,0.4206,54.0,61,6,10.02
383,Asilah,MA,2022-02-01 15:57:21,35.465,-6.0348,73.26,58,0,4.97
384,Algiers,DZ,2022-02-01 15:55:00,36.7525,3.042,55.22,67,40,11.5
385,Bagdarin,RU,2022-02-01 15:57:22,54.4333,113.6,-16.73,96,28,4.14
386,Hilliard,US,2022-02-01 15:57:22,40.0334,-83.1582,41.34,62,0,8.99
387,Praia Da Vitoria,PT,2022-02-01 15:57:23,38.7333,-27.0667,64.76,77,40,15.68
388,Chai Badan,TH,2022-02-01 15:57:23,15.2,101.1333,82.89,64,15,3.65
389,Oshkosh,US,2022-02-01 15:55:15,44.0247,-88.5426,40.55,73,100,5.01
390,Kindia,GN,2022-02-01 15:57:24,10.0569,-12.8658,96.91,8,67,7.56
391,Buchanan,LR,2022-02-01 15:57:24,5.8808,-10.0467,91.36,62,62,14.03
392,Coahuayana,MX,2022-02-01 15:57:25,18.7333,-103.6833,81.18,41,0,1.43
393,Challans,FR,2022-02-01 15:57:25,46.8436,-1.8749,53.51,90,65,16.08
394,Mareeba,AU,2022-02-01 15:57:26,-17.0,145.4333,75.43,96,98,2.55
395,Clyde River,CA,2022-02-01 15:57:26,70.4692,-68.5914,-23.57,69,75,2.3
396,Angoche,MZ,2022-02-01 15:57:26,-16.2325,39.9086,79.7,78,4,10.13
397,Mayskiy,RU,2022-02-01 15:57:27,47.6931,40.1025,35.44,98,70,6.58
398,Suffolk,US,2022-02-01 15:53:41,40.8668,-72.7996,35.04,68,40,10.0
399,Terrace,CA,2022-02-01 15:57:27,54.5163,-128.6035,30.11,80,75,12.66
400,Dali,CN,2022-02-01 15:57:28,25.7,100.1833,44.85,66,34,6.24
401,Manggar,ID,2022-02-01 15:57:28,-2.8833,108.2667,78.69,81,88,6.2
402,Lebedyn,UA,2022-02-01 15:57:29,50.5852,34.4849,19.0,96,30,8.1
403,Mackay,AU,2022-02-01 15:57:29,-21.15,149.2,78.67,94,40,4.61
404,Hirtshals,DK,2022-02-01 15:57:29,57.5881,9.9592,43.86,87,100,23.44
405,Labuhan,ID,2022-02-01 15:57:30,-6.8844,112.2051,77.36,90,99,1.41
406,Broken Hill,AU,2022-02-01 15:57:30,-31.95,141.4333,65.91,45,100,20.71
407,Liverpool,GB,2022-02-01 15:53:44,53.4106,-2.9779,55.11,86,75,13.0
408,Camacupa,AO,2022-02-01 15:57:31,-12.0167,17.4833,73.51,67,81,5.77
409,Sarakhs,IR,2022-02-01 15:57:31,36.5449,61.1577,53.76,46,99,9.89
410,Portland,US,2022-02-01 15:55:08,45.5234,-122.6762,39.33,94,100,5.01
411,Fairbanks,US,2022-02-01 15:57:06,64.8378,-147.7164,-16.4,68,0,0.0
412,San Policarpo,PH,2022-02-01 15:57:32,12.1791,125.5072,78.15,84,55,7.61
413,Mineros,BO,2022-02-01 15:57:32,-17.1167,-63.2333,83.79,69,100,4.92
414,Limon,CR,2022-02-01 15:57:33,10.0,-83.0333,78.69,73,0,3.44
415,Sulangan,PH,2022-02-01 15:57:33,11.1373,123.7228,80.28,80,87,13.78
416,Carauari,BR,2022-02-01 15:57:34,-4.8828,-66.8958,91.65,49,55,4.25
417,Yanai,JP,2022-02-01 15:57:34,33.9667,132.1167,43.57,61,9,7.54
418,Tommot,RU,2022-02-01 15:58:34,58.9564,126.2925,-6.66,96,100,8.48
419,Chino Valley,US,2022-02-01 15:58:35,34.7575,-112.4538,43.36,38,99,1.01
420,Harper,LR,2022-02-01 15:58:35,4.375,-7.7169,83.8,66,84,10.94
421,Tual,ID,2022-02-01 15:58:36,-5.6667,132.75,83.73,73,100,14.83
422,Urumqi,CN,2022-02-01 15:55:30,43.801,87.6005,-3.05,85,75,2.24
423,Saint-Augustin,CA,2022-02-01 15:58:36,51.226,-58.6502,1.15,75,1,16.08
424,Serenje,ZM,2022-02-01 15:58:37,-13.2325,30.2352,67.03,95,40,5.93
425,Santa Rosa,PH,2022-02-01 15:58:37,14.3122,121.1114,78.78,74,51,12.01
426,Aqtobe,KZ,2022-02-01 15:58:37,50.2797,57.2072,24.89,80,75,15.66
427,Araouane,ML,2022-02-01 15:58:38,18.9048,-3.5265,83.68,7,46,15.59
428,Inuvik,CA,2022-02-01 15:58:38,68.3499,-133.7218,-10.34,81,75,5.75
429,Livenka,RU,2022-02-01 15:58:39,50.4491,38.2959,17.46,97,58,6.76
430,Bambous Virieux,MU,2022-02-01 15:58:39,-20.3428,57.7575,80.22,94,75,18.41
431,Porbandar,IN,2022-02-01 15:58:39,21.6422,69.6093,72.46,72,0,10.18
432,Bathsheba,BB,2022-02-01 15:58:40,13.2167,-59.5167,84.81,65,20,17.27
433,Grand-Santi,GF,2022-02-01 15:58:40,4.25,-54.3833,82.54,75,90,4.97
434,Aleksandrov Gay,RU,2022-02-01 15:58:41,50.147,48.5704,28.87,93,100,11.5
435,Namibe,AO,2022-02-01 15:56:46,-15.1961,12.1522,83.03,54,20,18.41
436,Guerrero Negro,MX,2022-02-01 15:58:42,27.9769,-114.0611,60.13,71,96,9.69
437,Verkh-Usugli,RU,2022-02-01 15:58:42,52.7,115.1667,-16.1,96,21,3.53
438,Kargasok,RU,2022-02-01 15:58:42,59.0556,80.8572,20.14,94,100,8.63
439,North Myrtle Beach,US,2022-02-01 15:58:43,33.816,-78.68,51.06,64,0,5.99
440,Turukhansk,RU,2022-02-01 15:58:43,65.8167,87.9833,8.33,95,100,9.64
441,Paita,PE,2022-02-01 15:58:44,-5.0892,-81.1144,82.96,61,67,9.6
442,Lat Yao,TH,2022-02-01 15:58:44,15.751,99.7893,81.52,53,16,12.08
443,Carlsbad,US,2022-02-01 15:53:59,33.1581,-117.3506,57.22,84,100,1.99
444,Kisaran,ID,2022-02-01 15:58:45,2.9845,99.6158,74.89,92,91,2.8
445,Avera,US,2022-02-01 15:58:46,33.194,-82.5271,51.71,62,0,10.69
446,Skowhegan,US,2022-02-01 15:58:46,44.7651,-69.7192,21.45,82,20,2.73
447,Teahupoo,PF,2022-02-01 15:58:46,-17.8333,-149.2667,69.76,77,33,19.62
448,Abu Samrah,SY,2022-02-01 15:58:47,35.3029,37.1841,50.95,71,46,7.18
449,Bud,US,2022-02-01 15:58:47,39.447,-86.1758,47.68,54,100,12.77
450,Kavaratti,IN,2022-02-01 15:58:48,10.5669,72.642,80.82,69,5,7.76
451,Talara,PE,2022-02-01 15:58:48,-4.5772,-81.2719,83.16,54,0,18.41
452,Vila Franca Do Campo,PT,2022-02-01 15:58:48,37.7167,-25.4333,63.01,68,56,12.59
453,Asfi,MA,2022-02-01 15:58:49,32.2994,-9.2372,71.47,39,0,13.87
454,Ewa Beach,US,2022-02-01 15:58:49,21.3156,-158.0072,72.09,82,0,7.11
455,Ellesmere Port,GB,2022-02-01 15:58:50,53.2788,-2.9013,55.17,80,75,29.93
456,Praxedis Guerrero,MX,2022-02-01 15:58:50,31.3667,-106.0167,50.56,30,39,5.41
457,Kalmunai,LK,2022-02-01 15:58:50,7.4167,81.8167,75.79,72,20,7.23
458,Les Cayes,HT,2022-02-01 15:58:51,18.2,-73.75,80.78,65,17,9.91
459,Antsohihy,MG,2022-02-01 15:58:51,-14.8796,47.9875,80.11,76,78,4.14
460,Saint-Denis,FR,2022-02-01 15:58:52,48.9167,2.3333,50.77,91,100,8.01
461,Kendari,ID,2022-02-01 15:58:52,-3.945,122.4989,76.08,91,72,1.63
462,Giresun,TR,2022-02-01 15:59:53,40.5,38.5,16.56,96,100,10.42
463,Troitskoye,RU,2022-02-01 15:59:53,52.9821,84.6757,3.02,97,50,2.89
464,Sinnamary,GF,2022-02-01 15:59:54,5.3833,-52.95,81.41,73,31,11.23
465,Poco Verde,BR,2022-02-01 15:59:54,-10.7083,-38.1833,91.44,40,35,11.5
466,Oriximina,BR,2022-02-01 15:59:54,-1.7656,-55.8661,87.39,58,75,5.46
467,Kenora,CA,2022-02-01 15:59:55,49.8167,-94.4337,22.39,85,100,13.8
468,Te Anau,NZ,2022-02-01 15:59:55,-45.4167,167.7167,60.82,98,100,2.84
469,Grindavik,IS,2022-02-01 15:59:56,63.8424,-22.4338,30.67,100,100,13.8
470,Gat,IL,2022-02-01 15:59:56,31.61,34.7642,56.08,100,7,4.16
471,Nouadhibou,MR,2022-02-01 15:59:56,20.931,-17.0347,80.58,29,99,11.5
472,Amahai,ID,2022-02-01 15:59:57,-3.3333,128.9167,78.35,81,100,9.13
473,Tautira,PF,2022-02-01 15:59:57,-17.7333,-149.15,75.22,77,29,19.57
474,Swift Current,CA,2022-02-01 15:59:58,50.2834,-107.8014,-12.19,77,97,14.97
475,Muli,MV,2022-02-01 15:59:58,2.9167,73.5667,83.55,74,39,14.45
476,Irbil,IQ,2022-02-01 15:59:58,36.1926,44.0106,49.82,66,20,5.75
477,Veraval,IN,2022-02-01 15:56:31,20.9,70.3667,71.76,83,0,8.66
478,Aden,YE,2022-02-01 15:59:59,12.7794,45.0367,78.21,74,44,8.99
479,Zhezkazgan,KZ,2022-02-01 15:59:59,47.8043,67.7144,6.78,85,0,8.95
480,Teguldet,RU,2022-02-01 16:00:00,57.3064,88.1667,13.01,95,99,6.62
481,Bandarbeyla,SO,2022-02-01 16:00:00,9.4942,50.8122,77.13,76,83,14.65
482,Aswan,EG,2022-02-01 16:00:01,24.0934,32.907,63.21,29,0,5.32
483,Chapais,CA,2022-02-01 16:00:02,49.7834,-74.8492,13.68,90,100,13.53
484,Dunedin,NZ,2022-02-01 16:00:03,-45.8742,170.5036,61.29,91,77,7.61
485,Morehead,US,2022-02-01 16:00:06,37.2711,-87.1764,53.85,49,0,1.99
486,Haapiti,PF,2022-02-01 16:00:10,-17.5667,-149.8667,74.93,72,4,18.54
487,Nalut,LY,2022-02-01 16:00:12,30.3333,10.85,56.93,30,23,14.52
488,Pisco,PE,2022-02-01 16:00:13,-13.7,-76.2167,72.01,80,27,8.97
489,Iracoubo,GF,2022-02-01 16:00:16,5.4802,-53.2011,82.17,70,24,10.38
490,Ostrovnoy,RU,2022-02-01 16:00:16,68.0531,39.5131,12.49,93,100,4.68
491,Osakarovka,KZ,2022-02-01 16:00:20,50.565,72.5692,4.06,93,88,5.17
492,Mehamn,NO,2022-02-01 16:00:22,71.0357,27.8492,19.58,76,38,10.04
493,Dahuk,IQ,2022-02-01 16:00:22,36.8695,42.994,41.13,67,2,2.93
494,Santa Flavia,IT,2022-02-01 16:00:23,38.085,13.5351,55.13,52,79,21.99
495,Gao,ML,2022-02-01 16:00:25,16.6362,1.637,80.42,6,4,13.44
496,Bubaque,GW,2022-02-01 16:00:25,11.2833,-15.8333,79.63,67,17,12.28
497,Sistranda,NO,2022-02-01 16:00:27,63.7256,8.834,26.56,63,100,17.63
498,Novopokrovka,UA,2022-02-01 16:00:27,49.8425,36.5477,30.58,96,42,5.95
499,Cardoso,BR,2022-02-01 16:00:28,-20.0819,-49.9142,72.39,91,100,4.63
500,Plettenberg Bay,ZA,2022-02-01 15:57:59,-34.0527,23.3716,77.52,78,62,5.77
501,Darhan,MN,2022-02-01 16:00:29,49.4867,105.9228,-11.81,96,32,5.12
502,Vrable,SK,2022-02-01 16:00:30,48.2437,18.3085,39.65,70,61,6.08
503,Tucurui,BR,2022-02-01 16:00:30,-3.7661,-49.6725,82.99,77,90,1.36
504,Kieta,PG,2022-02-01 16:00:31,-6.2167,155.6333,79.23,86,100,4.14
505,Trinidad,BO,2022-02-01 16:00:31,-14.8333,-64.9,75.18,94,100,6.91
506,Muzhi,RU,2022-02-01 16:00:32,65.3667,64.6667,-17.45,100,41,4.09
507,Zunyi,CN,2022-02-01 16:00:32,27.6867,106.9072,33.85,100,100,3.76
508,Mayor Pablo Lagerenza,PY,2022-02-01 16:00:33,-19.9309,-60.7718,101.37,28,57,3.2
509,Rudsar,IR,2022-02-01 16:01:33,37.1376,50.288,48.25,65,35,2.98
510,Snasa,NO,2022-02-01 16:01:33,64.2457,12.3778,18.81,90,100,8.32
511,Tete,MZ,2022-02-01 16:01:34,-16.1564,33.5867,89.69,55,20,6.91
512,Verkhoyansk,RU,2022-02-01 16:01:34,67.5447,133.385,-22.13,96,100,1.1
513,Boueni,YT,2022-02-01 16:01:35,-12.9025,45.0761,84.18,73,100,4.52
514,Kilembe,UG,2022-02-01 16:01:35,0.2,30.0,67.46,64,100,3.96
515,La Ronge,CA,2022-02-01 16:01:36,55.1001,-105.2842,-14.58,92,23,10.29
516,Caborca,MX,2022-02-01 16:01:36,30.5838,-111.101,57.15,27,94,5.57
517,Kinna,SE,2022-02-01 16:01:36,57.5073,12.6946,32.74,96,100,9.26
518,Kongoussi,BF,2022-02-01 16:01:37,13.3258,-1.5347,87.48,5,26,13.94
519,Sisimiut,GL,2022-02-01 16:01:37,66.9395,-53.6735,8.85,85,100,7.81
520,Sitka,US,2022-02-01 16:01:38,57.0531,-135.33,24.93,85,100,6.67
521,Marzuq,YE,2022-02-01 16:01:38,14.4,46.4667,68.54,66,58,7.56
522,Jiangyan,CN,2022-02-01 16:01:38,32.5061,120.1428,30.9,75,18,5.95
523,Banda Aceh,ID,2022-02-01 16:01:39,5.5577,95.3222,78.76,81,26,6.91
524,Usinsk,RU,2022-02-01 16:01:39,65.9939,57.5281,-9.08,100,73,6.04
525,Sorong,ID,2022-02-01 16:01:40,-0.8833,131.25,79.79,77,100,10.65
526,Beloha,MG,2022-02-01 16:01:40,-25.1667,45.05,76.44,74,0,21.68
527,Tessalit,ML,2022-02-01 16:01:41,20.1986,1.0114,79.12,9,32,16.98
528,Swan Hill,AU,2022-02-01 16:01:41,-35.3378,143.5544,58.87,61,0,16.06
529,Aklavik,CA,2022-02-01 16:01:41,68.2191,-135.0107,-6.29,98,99,4.29
530,Krasnoturansk,RU,2022-02-01 16:01:42,54.3186,91.5639,-12.21,95,100,2.37
531,Cape Coast,GH,2022-02-01 16:01:42,5.1053,-1.2466,83.3,66,63,13.56
532,Primorsk,UA,2022-02-01 16:01:43,46.7348,36.3443,38.64,81,100,9.91
533,Bonthe,SL,2022-02-01 16:01:43,7.5264,-12.505,85.28,63,98,14.74
534,Antalaha,MG,2022-02-01 16:01:44,-14.9003,50.2788,80.42,73,100,10.71
535,Lumajang,ID,2022-02-01 16:01:44,-8.1335,113.2248,74.48,93,94,3.62
536,Vanersborg,SE,2022-02-01 16:01:45,58.3807,12.3234,30.9,86,100,6.91
537,Bosanska Krupa,BA,2022-02-01 16:01:45,44.8825,16.1514,32.88,90,58,4.05
538,Mabaruma,GY,2022-02-01 16:01:45,8.2,-59.7833,81.97,74,66,5.57
539,Saltpond,GH,2022-02-01 16:01:46,5.2091,-1.0606,83.43,63,65,13.94
540,Walvis Bay,NA,2022-02-01 16:01:46,-22.9575,14.5053,75.09,68,85,9.28
541,Charagua,BO,2022-02-01 16:01:47,-19.8,-63.2167,77.59,69,99,3.74
542,Jesenice,SI,2022-02-01 16:01:47,46.4306,14.0669,42.39,81,32,1.88
543,Jardim,BR,2022-02-01 16:01:47,-21.4803,-56.1381,92.55,42,35,5.21
544,Pitogo,PH,2022-02-01 16:01:48,13.7847,122.0881,75.16,86,50,10.71
545,Pacific Grove,US,2022-02-01 16:01:48,36.6177,-121.9166,49.28,93,1,5.01
546,Kulhudhuffushi,MV,2022-02-01 16:01:49,6.6221,73.07,82.0,75,32,9.48
547,Acarau,BR,2022-02-01 16:01:49,-2.8856,-40.12,87.08,60,94,16.24
548,Celestun,MX,2022-02-01 16:01:49,20.8667,-90.4,75.72,62,17,12.48
549,Angoram,PG,2022-02-01 16:01:50,-4.0625,144.0661,73.2,99,99,1.83
550,Embonas,GR,2022-02-01 16:01:50,36.2269,27.8564,50.13,78,99,19.28
551,Igoumenitsa,GR,2022-02-01 16:01:51,39.5039,20.2656,51.75,84,100,13.98
552,Langxiang,CN,2022-02-01 16:01:51,46.95,128.8833,-7.55,100,59,3.65
553,Fernandopolis,BR,2022-02-01 16:01:48,-20.2839,-50.2464,70.36,92,100,6.04
554,Qandala,SO,2022-02-01 16:01:52,11.472,49.8728,76.8,78,69,5.82
555,Charyshskoye,RU,2022-02-01 16:02:52,51.3978,83.5598,6.69,97,88,4.14
556,Coquimbo,CL,2022-02-01 16:02:53,-29.9533,-71.3436,66.54,76,100,5.03
557,Miri,MY,2022-02-01 16:02:53,4.4148,114.0089,78.39,87,22,7.05
558,Formosa Do Rio Preto,BR,2022-02-01 16:02:54,-11.0483,-45.1931,84.92,60,58,5.59
559,Ketchikan,US,2022-02-01 16:02:54,55.3422,-131.6461,28.58,94,99,3.56
560,Parit Buntar,MY,2022-02-01 16:02:55,5.1267,100.4932,84.94,85,88,2.84
561,Manica,FR,2022-02-01 16:02:55,49.0,-1.1667,51.21,85,100,13.58
562,Sheltozero,RU,2022-02-01 16:02:55,61.3667,35.3667,18.28,96,100,6.42
563,Sept-Iles,CA,2022-02-01 15:58:02,50.2001,-66.3821,3.06,52,20,4.0
564,Axim,GH,2022-02-01 16:02:56,4.8699,-2.2405,84.6,64,41,12.17
